# %ECSV 1.0
# ---
# datatype:
# - {name: _idx, datatype: int64}
# - {name: c_ID, datatype: int64}
# - {name: _name, datatype: int64}
# - {name: area_ellipse, unit: deg2, datatype: float64}
# - {name: area_exact, unit: deg2, datatype: float64}
# - {name: flux, unit: Jy, datatype: float64}
# - {name: peak, unit: Jy / beam, datatype: float64}
# - {name: ring_std, unit: Jy / beam, datatype: float64}
# - {name: x_peak_px, datatype: int64}
# - {name: y_peak_px, datatype: int64}
# - {name: x_peak, datatype: float64}
# - {name: y_peak, datatype: float64}
# - {name: npix, datatype: int64}
# - {name: major_fwhm, unit: deg, datatype: float64}
# - {name: minor_fwhm, unit: deg, datatype: float64}
# - {name: major_sigma, unit: deg, datatype: float64}
# - {name: minor_sigma, unit: deg, datatype: float64}
# - {name: position_angle, unit: deg, datatype: float64}
# - {name: radius, datatype: float64}
# - {name: x_cen, datatype: float64}
# - {name: y_cen, datatype: float64}
# - {name: x_cen_px, datatype: float64}
# - {name: y_cen_px, datatype: float64}
# - {name: radial_d_px, datatype: float64}
# - {name: radial_d_AU, unit: AU, datatype: float64}
# - {name: rejected, datatype: float64}
# - {name: core_score, datatype: int64}
# - {name: detection_score, datatype: int64}
# - {name: B3_match, datatype: int64}
# - {name: notes, datatype: string}
# - {name: Schmiedeke16, datatype: string}
# schema: astropy-2.0
_idx c_ID _name area_ellipse area_exact flux peak ring_std x_peak_px y_peak_px x_peak y_peak npix major_fwhm minor_fwhm major_sigma minor_sigma position_angle radius x_cen y_cen x_cen_px y_cen_px radial_d_px radial_d_AU rejected core_score detection_score B3_match notes Schmiedeke16
1618 3 181 8.786124843528019e-11 2.623456790123876e-10 0.0026806968616064773 0.003346329554915428 0.000352727627963259 2376 2509 266.8326244813061 -28.371116083088204 34 1.242126969080632e-05 9.006351467346451e-06 5.274827567829315e-06 3.824645321136665e-06 -144.92249704955162 4.491585975699573e-06 266.8326257444997 -28.371116443547987 2375.599870670745 2508.8702358010705 287.73099675949015 24457.134725257947 0.0 0 0 101 "" ""
1626 3 182 3.4980263902212977e-10 9.722222222223776e-10 0.005573880600700336 0.0019146219128742814 0.000352727627963259 2160 2522 266.8333063859989 -28.371079972259874 126 3.602080148332922e-05 1.2364803588695095e-05 1.529662598181926e-05 5.2508486220791385e-06 146.69727015823017 8.96215752255536e-06 266.8333155793697 -28.371072835795133 2157.08790281063 2524.5691203340384 289.86351899667295 24638.39911455103 0.0 0 0 "" "" ""
1632 3 183 1.7266292193125906e-10 5.246913580247752e-10 0.003087256540198438 0.0019481120398268104 0.000352727627963259 2328 2533 266.8327760158585 -28.371049416777616 68 2.5308436042135574e-05 8.686629332672578e-06 1.0747503230890387e-05 3.6888718316300938e-06 -174.65430492152984 6.296519826760253e-06 266.83277352386807 -28.371050122670198 2328.789362275601 2532.745877054637 293.5183036868258 24949.05581373487 0.0 0 0 "" "" ""
1157 4 184 4.3773402063964865e-10 1.3271604938273727e-09 0.011621322132877563 0.0032964947167783976 0.000352727627963259 2295 1886 266.83288019328484 -28.372846639147514 172 2.5382101643688897e-05 2.1958376876751234e-05 1.0778786131555671e-05 9.324864090182584e-06 168.48532660412843 1.0025503265866584e-05 266.8328831197613 -28.3728562460823 2294.0730211357577 1882.5415045632997 370.09211969540297 31457.830175705192 0.0 1 2 114 extended ""
1164 4 185 1.7777323439211371e-10 5.16975308642058e-10 0.0028739995884157245 0.0017760283080860972 0.000352727627963259 2247 1892 266.83303173015287 -28.37282997255418 67 1.6138310111512587e-05 1.402574148159514e-05 6.853309298758106e-06 5.956184002761366e-06 104.05570075790617 6.389019581378566e-06 266.83302870719524 -28.372827680267598 2247.9575358293173 1892.8252232295536 357.18061652461876 30360.352405882917 0.0 0 0 "" "" ""
1166 4 186 7.394048896202283e-11 2.237654320988012e-10 0.001338639800273415 0.0020226524211466312 0.000352727627963259 2317 1897 266.8328107389472 -28.372816083502364 29 1.0597316661868355e-05 8.883905265716053e-06 4.500266032740126e-06 3.7726472069330856e-06 171.96390840108603 4.12042668650625e-06 266.8328107257697 -28.372816981701863 2317.0041734595634 1896.6766481737804 359.6205642155545 30567.74795994254 0.0 2 2 37 "" ""
1180 4 187 1.0147890308053472e-09 1.797839506173127e-09 0.009859102793923151 0.001863346784375608 0.000352727627963259 2182 1943 266.8332369360115 -28.372688305719652 233 4.906446592992326e-05 2.6334568132946117e-05 2.08357602668863e-05 1.1183261408240646e-05 54.068762548084145 1.5264722522994757e-05 266.83326165250213 -28.372703468998925 2174.170937115887 1937.5412047222187 321.52845212255346 27329.91843120847 0.0 0 0 "" "" ""
1222 4 188 2.2265676750121932e-10 7.021604938272728e-10 0.005065167829578669 0.0030665178783237934 0.000352727627963259 2427 2010 266.83246346870783 -28.372502193637395 91 1.7954363740344117e-05 1.579004591118079e-05 7.624516267487498e-06 6.7054151099572724e-06 135.56220485879604 7.150213044806826e-06 266.83246407332183 -28.372501582203522 2426.808486145285 2010.2201170719059 297.91883631284196 25323.101087175117 0.0 0 1 "" HII K1
1238 4 189 6.15857644299804e-11 1.851851851852148e-10 0.0010172452317729712 0.0016934594605118036 0.000352727627963259 2454 2027 266.83237822978214 -28.372454971041076 24 1.0602573196670832e-05 7.395824031695121e-06 4.502498277540984e-06 3.1407172906063478e-06 -156.8163662478566 3.7604619651311815e-06 266.83237955140146 -28.37245581604471 2453.5813678459617 2026.6958009244465 302.1756751606707 25684.93238964493 0.0 0 0 "" "" K1
1523 4 190 2.0519004391484314e-10 6.172839506173827e-10 0.0039039805917103973 0.002083734842017293 0.000352727627963259 2547 2375 266.8320846367248 -28.371488302680053 80 2.122456714696764e-05 1.2309345304789059e-05 9.01324378979825e-06 5.227297657315159e-06 -153.28546726388205 6.864030022313626e-06 266.8320867677512 -28.37149358485311 2546.3249641875996 2373.098422931976 320.876465527034 27274.499571774577 0.0 1 2 77 "" ""
1540 4 191 1.314834075188597e-10 3.8580246913586416e-10 0.002429643265170484 0.0022362053859978914 0.000352727627963259 2525 2391 266.8321540905978 -28.37144385869323 50 1.5376899094040697e-05 1.0887287680169707e-05 6.529967810698928e-06 4.6234053863876534e-06 177.59970919312562 5.49460538609675e-06 266.83215231657266 -28.371444711731396 2525.5619358169056 2390.6929022010986 309.40082934751206 26299.070495641514 0.0 0 1 "" "" ""
1551 4 192 4.5302252908220075e-11 1.2345679012347653e-10 0.000960477253705811 0.002340182662010193 0.000352727627963259 2517 2402 266.8321793466515 -28.371413303295338 16 1.1056041224075423e-05 5.217202134654622e-06 4.695068418245146e-06 2.2155417547356797e-06 146.625510793819 3.2252317935247573e-06 266.8321793634913 -28.37141156582033 2516.9946702072484 2402.6254910369316 307.53974447759083 26140.8782818574 0.0 0 1 "" "" ""
1555 4 193 5.586386534076101e-10 1.6126543209879122e-09 0.017978937499470982 0.005024916958063841 0.000352727627963259 2504 2414 266.8322203875844 -28.371379970208306 209 5.132719929336647e-05 1.3858011814652226e-05 2.1796654653791974e-05 5.884955771416534e-06 166.6841677885828 1.1325738324824838e-05 266.83223377478146 -28.37137908090277 2499.7594872751442 2414.3201779556057 298.9664234781305 25412.145996634932 0.0 1 2 80 "bad contour" ""
1560 4 194 9.124421863314255e-11 2.623456790123876e-10 0.0014625193366926076 0.0017088724998757243 0.000352727627963259 2570 2423 266.8320120275074 -28.371354968830655 34 1.3894389315184924e-05 8.361484814996019e-06 5.900403873537738e-06 3.5507956680766767e-06 126.17513802976418 4.5772402727037e-06 266.8320106658328 -28.371357764194038 2570.4313143186628 2421.9936655661954 363.67299623546694 30912.204681985382 0.0 0 1 118 extended ""
1563 4 195 3.2267105591654794e-10 8.796296296297703e-10 0.0067793207940745484 0.0025003242772072554 0.000352727627963259 2498 2428 266.8322393297183 -28.371341081428948 114 3.1050199466966404e-05 1.3231623302108489e-05 1.3185805655292998e-05 5.618953061839842e-06 133.83033797898938 8.607579396069124e-06 266.8322472371254 -28.37134111944553 2495.4952568099707 2427.9863302101317 303.22772771938827 25774.35685695948 0.0 0 0 "" "" ""
1570 4 196 1.0908729038908587e-09 2.476851851852248e-09 0.01973288737904983 0.004134026821702719 0.000352727627963259 2534 2439 266.8321256789372 -28.371310525176938 321 3.955868649759279e-05 3.5111534004162886e-05 1.679902741658243e-05 1.4910495635644812e-05 119.95659449199249 1.5826617610153785e-05 266.8321167448393 -28.37129150446682 2536.8300089706263 2445.847434489014 347.31494589495895 29521.77040270823 0.0 2 2 82 "bad contour" ""
1571 4 197 8.901346983827443e-11 2.623456790123876e-10 0.0018048286165299587 0.0021230888087302446 0.000352727627963259 2484 2441 266.8322835275961 -28.37130497056323 34 1.4749912147928336e-05 7.68393724657163e-06 6.263710969784309e-06 3.2630677077791907e-06 134.75540068817577 4.520941605060328e-06 266.83228251253996 -28.371306495010717 2484.3215249991667 2440.451196933213 301.9573405155579 25666.373944492407 0.0 0 1 "" "" ""
1573 4 198 4.430776965016274e-10 1.4583333333335666e-09 0.012261188354755433 0.003771706949919462 0.000352727627963259 2503 2450 266.83222354531176 -28.371279970226738 189 2.9245157811271997e-05 1.9290497685536923e-05 1.2419275040988378e-05 8.191920111366042e-06 176.53606415371578 1.0086511239118262e-05 266.83221615103884 -28.371277186252705 2505.3422112247326 2451.002215064332 324.9638984470491 27621.93136930031 0.0 2 2 84 resolved? ""
1583 4 199 8.360139831560979e-11 2.4691358024695307e-10 0.00143100556805632 0.0018055724212899804 0.000352727627963259 2477 2458 266.8323056267207 -28.371257748458362 32 1.6118725821625164e-05 6.603897833938462e-06 6.8449926165858326e-06 2.804417198619382e-06 175.72384939647378 4.381348538792137e-06 266.832306121435 -28.371256989145426 2476.8432962578904 2458.273353588835 307.9540077223951 26176.090657268905 0.0 0 0 "" "" ""
1599 4 200 6.511334205989042e-10 1.5200617283953048e-09 0.01025319922264854 0.0023510674946010113 0.000352727627963259 2504 2491 266.83222038920104 -28.37116608131942 197 4.746964927806036e-05 1.7465116070721244e-05 2.0158503991941547e-05 7.416751911712091e-06 171.0160585780486 1.2227453660492371e-05 266.83220262981183 -28.371171060364734 2509.625445095291 2489.2075058557775 353.0235156454451 30006.998831154426 0.0 0 1 97 "bad contour" ""
1607 4 201 1.0839632011775778e-10 3.240740740741259e-10 0.003921999206751479 0.0038510398007929325 0.000352727627963259 2450 2498 266.8323908655945 -28.371146637766493 42 1.470279238693998e-05 9.387116904603953e-06 6.243701049668422e-06 3.986341514466163e-06 110.04665183988011 4.988940237987341e-06 266.832391769123 -28.37114404355733 2449.713803497386 2498.933916793902 319.1452619697585 27127.34726915527 0.0 0 1 "" "" ""
1608 4 202 1.3650500203265575e-10 4.012345679012987e-10 0.005451512487356006 0.004448724910616875 0.000352727627963259 2478 2499 266.83230247052256 -28.371143859552927 52 1.799451091766846e-05 9.658863551532744e-06 7.641565203948296e-06 4.10174169016206e-06 178.73923212295045 5.598546827090621e-06 266.8323044206564 -28.371144841292885 2477.3822741338663 2498.6465772951715 336.93889504017255 28639.80607951182 0.0 1 2 100 "" ""
1615 4 203 3.801093637169014e-10 1.0648148148149851e-09 0.015502117824406074 0.005184962414205074 0.000352727627963259 2476 2508 266.8323087846256 -28.371118859585938 138 3.8552328638835356e-05 1.2553807508946264e-05 1.63716665824155e-05 5.331111196983747e-06 177.56673142262514 9.342332419198104e-06 266.83229195107674 -28.371120650962553 2481.3321869103465 2507.3550724942866 346.0436591519385 29413.711028912327 0.0 2 2 100 multiple? ""
1617 4 204 7.745206453534265e-11 2.237654320988012e-10 0.002545891235481922 0.003343361895531416 0.000352727627963259 2451 2509 266.83238770880973 -28.37111608219636 29 1.4570397023732395e-05 6.7682925961533425e-06 6.187477915553796e-06 2.8742292263205137e-06 49.86580845967249 4.2171352672279145e-06 266.83238932627273 -28.371118553877995 2450.4876481336996 2508.110197306813 326.8274330712526 27780.331811470733 0.0 0 1 "" "" ""
1621 4 205 6.451153397145282e-11 1.851851851852148e-10 0.0018339908956324447 0.0030752194579690695 0.000352727627963259 2439 2509 266.83242559240915 -28.371116082366544 24 1.2989089620084685e-05 6.323771484259044e-06 5.515958490116373e-06 2.6854584908104648e-06 170.3595619159758 3.848750129878671e-06 266.83242281478107 -28.371115651465946 2439.8798415831816 2509.1551198491097 321.2720504240301 27308.124287454244 0.0 0 1 "" "" ""
1623 4 206 1.4389558263531347e-10 4.3209876543216787e-10 0.0034468393146489923 0.00261118495836854 0.000352727627963259 2458 2523 266.8323656102841 -28.371077193203362 56 1.652624700279577e-05 1.1086404873722332e-05 7.018050928209491e-06 4.70796267303586e-06 95.76282126932544 5.748105932172349e-06 266.83236821649456 -28.371078378216033 2457.174454772542 2522.5733999204044 342.37043250618007 29101.48676449094 0.0 0 1 "" "" ""
1628 4 207 5.239696568620299e-10 1.388888888889111e-09 0.015402495771131034 0.003926132805645466 0.000352727627963259 2351 2533 266.8327034056719 -28.371049416627905 180 3.557403962451502e-05 1.8753851189578682e-05 1.510690368870521e-05 7.964027327333286e-06 118.37853696718383 1.0968673292984905e-05 266.8327014403985 -28.37105765745643 2351.6225120346694 2530.033300082485 297.90230631420684 25321.696037057758 0.0 0 0 "" "" ""
1629 4 208 1.0270014586021888e-10 3.0864197530869133e-10 0.0020041135884886537 0.002130956156179309 0.000352727627963259 2383 2525 266.83260238271566 -28.37107163857783 40 1.4304016647611577e-05 9.141775795477219e-06 6.07435658524963e-06 3.882154738222075e-06 161.47892268624145 4.856088158083347e-06 266.83260471426496 -28.371070034310268 2382.26146068721 2525.5775388848674 305.67314883868187 25982.217652114006 0.0 0 0 "" "" ""
1633 4 209 1.1426033326978714e-09 3.433641975309191e-09 0.027813565438118488 0.0033046759199351072 0.000352727627963259 2402 2539 266.83254240055095 -28.37103274949202 445 6.075748919355905e-05 2.3944908428614437e-05 2.5801330051426716e-05 1.0168466367161288e-05 179.56350419996525 1.6197529344191982e-05 266.8325317651681 -28.371037654875725 2405.3688568194257 2537.234048305241 326.5622148614144 27757.78826471989 0.0 0 0 104 "" ""
1638 4 210 1.2357105637968584e-10 3.240740740741259e-10 0.0017726160144182898 0.0017354254378005862 0.000352727627963259 2471 2541 266.8323245700619 -28.371027193000554 42 1.885682507508551e-05 8.343834848272722e-06 8.007756310243943e-06 3.5433004173204492e-06 -161.7848715193408 5.326714397814832e-06 266.8323185975219 -28.371027774213076 2472.891860717725 2540.7907524906377 366.3878318234397 31142.965707102903 0.0 0 0 "" "" ""
1645 4 211 1.8285122375165163e-09 5.162037037037863e-09 0.10455630832354589 0.012682702392339706 0.000352727627963259 2273 2550 266.8329496489457 -28.37100219475742 669 6.437201341540381e-05 3.616748337607796e-05 2.733627716106764e-05 1.535891604642877e-05 157.24504888396154 2.0490377886675153e-05 266.8329422346972 -28.370992673742215 2275.348540403861 2553.427563981982 304.48453997640996 25881.18589833675 0.0 0 2 107 multiple? ""
1664 4 212 4.677040624742439e-10 9.876543209878123e-10 0.011672714112526008 0.003733259392902255 0.000352727627963259 2263 2583 266.8329812186135 -28.370910528103813 128 3.728443421981652e-05 1.5972066047193497e-05 1.5833241397147394e-05 6.782711944760763e-06 120.44775679058851 1.0363026370163893e-05 266.8329868829989 -28.370904927059563 2261.20574772602 2585.016376500297 335.20373104350745 28492.317139376373 0.0 0 1 110 "" ""
1677 4 213 4.662517250456183e-10 1.4891975308644357e-09 0.01593401161038554 0.004282977897673845 0.000352727627963259 2333 2593 266.83276023144697 -28.37088275008166 193 3.284945002219455e-05 1.8072151605632093e-05 1.394987701566079e-05 7.674536168386732e-06 -136.46944556601753 1.0346923972912698e-05 266.83275731245664 -28.370881542091887 2333.924621677764 2593.434874305373 353.5404573919414 30050.938878669876 0.0 1 2 111 "" ""
1693 4 214 1.7959804302189733e-10 5.324074074074926e-10 0.0055922831406540596 0.0032740149181336164 0.000352727627963259 2338 2610 266.83274444677227 -28.37083552782834 69 1.6696512844337896e-05 1.3695987046565641e-05 7.090356173742548e-06 5.81615018755526e-06 108.49006382094247 6.4217269009002804e-06 266.83274351232143 -28.370833417194724 2338.295998958545 2610.7598274221646 371.40791121589933 31569.672454345884 0.0 0 0 "" "" ""
1127 5 215 1.458399917954914e-10 4.3209876543216787e-10 0.0024741084441066825 0.001823324360884726 0.000352727627963259 2309 1817 266.8328359946947 -28.37303830576128 56 2.1411317927699577e-05 8.67262850075704e-06 9.092549544446472e-06 3.6829262257460764e-06 173.22407138959136 5.786811658948082e-06 266.8328345424157 -28.37303650276788 2309.4600162194406 1817.6490769109123 436.42045578180955 37095.738743977956 0.0 1 1 "" "" ""
1143 5 216 1.322301684846947e-09 4.135802469136464e-09 0.04430382653588932 0.004926434718072414 0.000352727627963259 2315 1870 266.8328170528365 -28.37289108351198 536 6.107668026591234e-05 2.7565929436944676e-05 2.5936878019530197e-05 1.1706172407999176e-05 129.16915789004378 1.7424740050338333e-05 266.83281348847953 -28.372902659618244 2316.129018775286 1865.832599805588 389.8174425244664 33134.48261625851 0.0 1 2 113 resolved? ""
1577 5 217 2.3785816411159364e-10 7.330246913581419e-10 0.005005847174230022 0.0026783214416354895 0.000352727627963259 2604 2456 266.83190469136633 -28.37126330133065 95 2.287024313442371e-05 1.3242341797713823e-05 9.712098035976726e-06 5.623504787831793e-06 144.55061338841566 7.390265881902144e-06 266.8319070639921 -28.371261145387862 2603.248455837595 2456.7761463630727 409.31753719625567 34791.99066310372 0.0 0 1 120 extended ""
1634 5 218 8.095513023404868e-11 2.5462962962967034e-10 0.001654368338621938 0.0022672428749501705 0.000352727627963259 2577 2533 266.8319899316645 -28.371049413110402 33 1.2514827129054942e-05 8.236392476408963e-06 5.3145577537711425e-06 3.497673842971178e-06 -139.54150060506697 4.311448670960259e-06 266.83198968804453 -28.37104890424018 2577.0771706172295 2533.183192611692 432.6340209885521 36773.891786364984 0.0 2 2 125 resolved? ""
1653 5 219 6.378764646387083e-10 2.4151234567905098e-09 0.031611890459456254 0.009521429426968098 0.000352727627963259 2486 2564 266.83227721605095 -28.370963303862368 313 4.236932010151425e-05 1.9169138532136675e-05 1.799259361279872e-05 8.140383624042379e-06 -177.64775261585552 1.2102339211891071e-05 266.83227278998373 -28.370964312135833 2487.4019997715613 2563.637012860453 393.35465591697834 33435.1457545784 0.0 2 2 126 "" ""
1714 5 220 1.787597050576203e-10 4.6296296296303703e-10 0.004706643074712888 0.0030397556256502867 0.000352727627963259 2346 2619 266.8327191911775 -28.37081052777483 60 1.949907644809061e-05 1.167274773368679e-05 8.280495356423014e-06 4.95695955974138e-06 176.6729726816192 6.406721518562763e-06 266.8327237536462 -28.370810913659284 2344.5547889922786 2618.8610851937233 380.78748442098976 32366.936177179417 0.0 0 0 "" "" ""
1739 5 221 9.951581173758738e-11 2.854938271605395e-10 0.0015879353399316967 0.0017545734299346805 0.000352727627963259 2270 2638 266.8329591199809 -28.370757750317615 37 1.3766268656893115e-05 9.204355019550938e-06 5.8459960394604955e-06 3.908729687847534e-06 163.97450685648315 4.780211111915282e-06 266.832959234545 -28.370759730877314 2269.963710204498 2637.28699852827 387.8011977214168 32963.10180745091 0.0 0 0 "" "" ""
1764 5 222 2.8529199318650944e-10 9.104938271606394e-10 0.007916937938932465 0.0035840305499732494 0.000352727627963259 2231 2664 266.8330822412223 -28.370685528096796 118 2.873882507406662e-05 1.2639738430346347e-05 1.2204255325034361e-05 5.36760269941571e-06 -158.7410194313872 8.093676162721918e-06 266.83307546175513 -28.37068151465787 2233.147470506463 2665.4448390202424 415.78651014539383 35341.853364097435 0.0 2 2 151 "" ""
1775 5 223 6.65414644999545e-11 1.9290123456793208e-10 0.0013126404318957027 0.0022155458573251963 0.000352727627963259 2243 2675 266.8330443577703 -28.370654972552583 25 1.1874359567168251e-05 7.135093551026936e-06 5.042576222427301e-06 3.029995249990816e-06 -135.51834113409063 3.908833841655508e-06 266.83304330163605 -28.370654454079826 2243.3345422519747 2675.1866502513644 425.23889271674904 36145.305882689645 0.0 1 1 153 "" ""
1782 5 224 2.0846168009480763e-10 5.632716049383617e-10 0.003868087461064537 0.0024242077488452196 0.000352727627963259 2247 2684 266.8330317299565 -28.370629972554042 73 2.6155277331387065e-05 1.0148092489045235e-05 1.110712361506304e-05 4.3094980911426115e-06 57.86294290687215 6.918535106306767e-06 266.8330275752213 -28.370625279240528 2248.3160588822093 2685.6895929406137 435.69284714629623 37033.89200922444 0.0 1 1 "" "" ""
1785 5 225 1.0857511003572333e-10 3.240740740741259e-10 0.0018125908453761551 0.0017617864068597555 0.000352727627963259 2280 2688 266.8329275505453 -28.370618861410524 42 1.4203946112480894e-05 9.732821860552874e-06 6.031860541723141e-06 4.133148892243677e-06 -169.1826797561138 4.99305294546246e-06 266.83293043931525 -28.370620112236534 2279.08494928766 2687.549703343061 438.51531007556224 37273.801358283374 0.0 0 0 "" "" ""
1790 5 226 1.6765169926056305e-10 5.478395061729271e-10 0.005361052249406191 0.003937032073736191 0.000352727627963259 2203 2693 266.83317063581626 -28.370604972474016 71 2.270706114458499e-05 9.400794141942014e-06 9.642801025284524e-06 3.992149702385627e-06 -177.37350012235626 6.204474614603032e-06 266.8331709958613 -28.370605660072215 2202.885951980688 2692.7524645106137 445.2521514276919 37846.432873235855 0.0 2 2 157 "" ""
1125 6 227 3.0906603910215427e-10 1.1111111111112887e-09 0.01047000246759329 0.004704262595623732 0.000352727627963259 2048 1810 266.8336599780284 -28.37305774884847 144 3.3188687765975866e-05 1.1857106410754145e-05 1.4093938021297788e-05 5.0352494814941615e-06 171.35123356523937 8.424161330004936e-06 266.8336569142931 -28.37305884539877 2048.9704523824835 1809.6052470060401 484.10785727967095 41149.16787147871 0.0 2 2 112 "" ""
1672 6 228 2.4207221753399193e-10 7.947530864198802e-10 0.0068129631205429845 0.0038780919276177883 0.000352727627963259 2582 2585 266.8319741482683 -28.370904968546117 103 2.7566224520522887e-05 1.1181116484105365e-05 1.1706297718457117e-05 4.748182990755207e-06 161.24996411230296 7.455443897682724e-06 266.831970903321 -28.370906170671528 2583.027867007743 2584.567225902089 472.06227221792096 40125.29314095088 0.0 1 2 129 "" ""
1685 6 229 1.4119257693783504e-10 4.938271604939061e-10 0.004391890135000506 0.00418626144528389 0.000352727627963259 2536 2597 266.83211936872743 -28.37087163624657 64 1.507767791975732e-05 1.1923257277199335e-05 6.4029002774856e-06 5.063341167984082e-06 -162.8749922421776 5.693862359549056e-06 266.8321195055882 -28.370869887172365 2535.956652637791 2597.62966703578 450.1306394717179 38261.10435751655 0.0 2 2 130 "" ""
1694 6 230 8.867033969231646e-11 2.777777777778222e-10 0.0018091078581279276 0.0023130702320486307 0.000352727627963259 2541 2609 266.83210358421934 -28.370838302808316 36 1.2692284456114941e-05 8.895207589990064e-06 5.389916942017592e-06 3.7774468621330066e-06 -178.47935269151972 4.512219502615302e-06 266.83210477155285 -28.370838166723725 2540.6238999110856 2609.0489933124372 461.9290322097143 39263.967740514054 0.0 1 1 "" "" ""
1706 6 231 6.813578713380712e-10 2.021604938271928e-09 0.018047508056590795 0.005769605748355389 0.000352727627963259 2562 2619 266.83203728835184 -28.37081052457004 262 4.4583198917782944e-05 1.9459046829395076e-05 1.8932741383725137e-05 8.263496342515347e-06 154.8514110351584 1.2508022992391788e-05 266.83202935324533 -28.370808169220098 2564.5135366827085 2619.8479053657966 485.49586801550913 41267.1487843998 0.0 2 2 139 "" ""
1723 6 232 1.4229007558544554e-10 3.8580246913586416e-10 0.002225400552940385 0.0018667852273210883 0.000352727627963259 2591 2625 266.8319457367527 -28.37079385721473 50 1.4796936328449076e-05 1.2243915323224595e-05 6.28368030061278e-06 5.199512102447588e-06 50.02452096208912 5.715948895060876e-06 266.8319453139554 -28.370790905225164 2591.133935073549 2626.0627150471973 507.7356864623894 43157.53335287892 0.0 1 2 140 multiple? ""
1738 6 233 9.332199874717843e-11 2.932098765432568e-10 0.0020370051739706943 0.002538407454267144 0.000352727627963259 2576 2634 266.8319930913506 -28.370768857578557 38 1.4907821921390211e-05 7.970532700561498e-06 6.330769076324165e-06 3.3847735912477086e-06 177.7160306254933 4.6290625381204e-06 266.83199523732037 -28.37076703271957 2575.3202465078334 2634.6569550290023 503.77994783447014 42821.29556919955 0.0 1 2 145 "" ""
1794 6 234 1.0173412917656438e-09 3.1095679012350652e-09 0.04332269517088303 0.00704593863338232 0.000352727627963259 2213 2707 266.8331390662593 -28.37056608361568 403 6.336481162683377e-05 2.04425955445837e-05 2.690855794290683e-05 8.681171025242832e-06 139.15099838568338 1.5283906357506597e-05 266.83314987368914 -28.3705549064881 2209.576619088521 2711.0237624565493 462.7925661394177 39337.368124009656 0.0 2 2 159 "bad contour" ""
1796 6 235 1.6201867639508112e-10 5.015432098766235e-10 0.0031745296004775103 0.0021735569462180138 0.000352727627963259 2297 2706 266.8328738824342 -28.370568861362905 65 2.1390399257364522e-05 9.644144334669763e-06 9.083666203072171e-06 4.095491014279611e-06 -170.05509063377096 6.099350236820105e-06 266.83287636211185 -28.37056855858656 2296.2145339915037 2706.1090004425973 458.4443297029609 38967.76802707371 0.0 1 1 "" "" ""
1800 6 236 9.702486889485887e-10 3.186728395062238e-09 0.025334912552571375 0.003826812142506242 0.000352727627963259 2357 2724 266.8326844655733 -28.37051886102689 413 4.2882614180440264e-05 2.8808412324420574e-05 1.821056953839403e-05 1.223380630940822e-05 -165.8925802633782 1.4925970002539935e-05 266.83268860183716 -28.37051192597388 2355.689797578753 2726.4966227254245 488.0772119050153 41486.56301490343 0.0 1 2 163 "" ""
1802 6 237 8.707023416909639e-11 2.854938271605395e-10 0.0021027770364095573 0.0028166871052235365 0.000352727627963259 2130 2727 266.8334010929319 -28.370510527586227 37 1.3780882095108086e-05 8.04470656886764e-06 5.852201795287064e-06 3.4162723329297587e-06 171.17756373138403 4.471321401997519e-06 266.83340109133985 -28.370510511797704 2130.000504295443 2727.005683869783 491.86817483287854 41808.794863737894 0.0 2 2 162 "" ""
1803 6 238 3.337478651444716e-10 1.003086419753247e-09 0.009625436509212817 0.0032876301556825638 0.000352727627963259 2289 2729 266.8328991381111 -28.370504972499024 130 3.146500277772178e-05 1.3505424342472505e-05 1.3361956402621092e-05 5.735225658101192e-06 165.8113700695977 8.754075348244496e-06 266.8329087800316 -28.370503044247315 2285.945810601996 2729.6941736106182 481.03908520598253 40888.32224500907 0.0 1 1 165 "" ""
1805 6 239 9.088319325076114e-11 2.700617283951049e-10 0.0028574411180815355 0.0034474199637770653 0.000352727627963259 2205 2729 266.8331643217795 -28.37050497248069 35 1.5651266235342813e-05 7.3935261155986604e-06 6.646480807894222e-06 3.1397414554883695e-06 -166.55016684831867 4.568175929805388e-06 266.83316718124377 -28.370505958192755 2204.094231997168 2728.6451425803602 480.841462492268 40871.524314181755 0.0 2 2 "" "" ""
1806 6 240 2.1422930025249265e-10 6.250000000001e-10 0.004563013784809412 0.00233063125051558 0.000352727627963259 2190 2735 266.8332116759763 -28.370488305756744 81 2.1982692248030543e-05 1.2408391904188247e-05 9.335189877637391e-06 5.269358875372222e-06 -178.65106097051552 7.0135914933087965e-06 266.833210759516 -28.37048757437452 2190.290299047405 2735.2632980565577 488.923017282451 41558.45647166582 0.0 1 2 "" "" ""
1808 6 241 1.4760216534571527e-10 4.3209876543216787e-10 0.0046210347911255665 0.0036515186075121164 0.000352727627963259 2271 2740 266.832955963202 -28.370474416982724 56 1.8686674079275112e-05 1.0057226478522634e-05 7.9354998352027e-06 4.270910849321589e-06 151.19959686165078 5.821667488010363e-06 266.8329581179796 -28.370475713027147 2270.3174487695137 2739.5334243769753 489.95486762226335 41646.1637505774 0.0 1 1 166 "" ""
