# %ECSV 1.0
# ---
# datatype:
# - {name: _idx, datatype: int64}
# - {name: c_ID, datatype: int64}
# - {name: _name, datatype: int64}
# - {name: area_ellipse, unit: deg2, datatype: float64}
# - {name: area_exact, unit: deg2, datatype: float64}
# - {name: flux, unit: Jy, datatype: float64}
# - {name: peak, unit: Jy / beam, datatype: float64}
# - {name: ring_std, unit: Jy / beam, datatype: float64}
# - {name: x_peak_px, datatype: int64}
# - {name: y_peak_px, datatype: int64}
# - {name: x_peak, datatype: float64}
# - {name: y_peak, datatype: float64}
# - {name: npix, datatype: int64}
# - {name: major_fwhm, unit: deg, datatype: float64}
# - {name: minor_fwhm, unit: deg, datatype: float64}
# - {name: major_sigma, unit: deg, datatype: float64}
# - {name: minor_sigma, unit: deg, datatype: float64}
# - {name: position_angle, unit: deg, datatype: float64}
# - {name: radius, datatype: float64}
# - {name: x_cen, datatype: float64}
# - {name: y_cen, datatype: float64}
# - {name: x_cen_px, datatype: float64}
# - {name: y_cen_px, datatype: float64}
# - {name: radial_d_px, datatype: float64}
# - {name: radial_d_AU, unit: AU, datatype: float64}
# - {name: rejected, datatype: float64}
# - {name: 100.0GHz_snr, datatype: float64}
# - {name: core_score, datatype: int64}
# - {name: detection_score, datatype: int64}
# - {name: G2018, datatype: string}
# - {name: notes, datatype: string}
# - {name: Schmiedeke16, datatype: string}
# schema: astropy-2.0
_idx c_ID _name area_ellipse area_exact flux peak ring_std x_peak_px y_peak_px x_peak y_peak npix major_fwhm minor_fwhm major_sigma minor_sigma position_angle radius x_cen y_cen x_cen_px y_cen_px radial_d_px radial_d_AU rejected 100.0GHz_snr core_score detection_score G2018 notes Schmiedeke16
16203 9 309 3.546473039203992e-10 1.2250000000000002e-09 0.0004212159419819896 0.00034725639852695167 3.1543457265984666e-05 3915 3434 266.8282319136897 -28.37002547809003 49 2.1679470315902658e-05 2.082886033722354e-05 9.206423378996558e-06 8.845202579779206e-06 126.90441236489886 9.024005752571302e-06 266.82823108305575 -28.370024828008756 3915.1461796738904 3434.130010447697 917.6239015879681 140396.45705445617 0.0 18.15344882 2 2 "" "" ""
16382 9 310 6.850629781126714e-10 2.3000000000000003e-09 0.0007631779118727968 0.0003424609312787652 3.1543457265984666e-05 3912 3454 266.8282489656331 -28.36992547868494 92 3.303273306645848e-05 2.6406053733674422e-05 1.4027710158219046e-05 1.1213618547793264e-05 76.56371595851739 1.2541985122510434e-05 266.8282489138137 -28.369929522843815 3912.009087142674 3453.1911678646406 922.454320245874 141135.51111142954 0.0 15.9044384 1 2 "" "" ""
17028 9 311 9.756925082233983e-11 3.0000000000000005e-10 7.096684847142727e-05 0.00016486340609844774 3.1543457265984666e-05 3945 3510 266.82806145701164 -28.369645472024676 12 1.2787670242667314e-05 9.714916097019751e-06 5.4304235559958665e-06 4.125545014583936e-06 122.83540834238376 4.733229006557565e-06 266.8280627243914 -28.3696434406216 3944.7769831148807 3510.406289790731 976.6983859837115 149434.8531898952 0.0 5.369901582 0 1 "" "" ""
20940 9 312 1.441754531411974e-10 4.750000000000001e-10 0.00014467292678096034 0.0002538105472922325 3.1543457265984666e-05 2872 3959 266.83415871378475 -28.367400557102847 19 1.5759248478892612e-05 1.1648589323544953e-05 6.6923366446396494e-06 4.946700427544499e-06 124.63465153183597 5.7536931219270526e-06 266.83415650165085 -28.36740005145758 2872.389298792983 3959.101132717703 909.2815030040964 139120.07006879433 0.0 7.825524015 1 2 "" "" ""
21062 9 313 3.569016674541041e-10 1.2000000000000002e-09 0.0003920357680008649 0.0003190036804880947 3.1543457265984666e-05 2881 3978 266.8341075717447 -28.367305557517156 48 2.6989255433475964e-05 1.6837406062633515e-05 1.1461281506596504e-05 7.150188014648152e-06 124.48884289998308 9.05264147423142e-06 266.83410637323243 -28.367308471988075 2881.2109241873777 3977.4171077173414 925.3002812042535 141570.94313921087 0.0 13.07083948 1 1 "" "" ""
21143 9 314 1.0502736379740102e-10 3.2500000000000007e-10 7.272501043653303e-05 0.0001516958000138402 3.1543457265984666e-05 2882 3986 266.8341018890019 -28.367265557561932 13 1.2523095058792696e-05 1.0678452003505546e-05 5.318068820255904e-06 4.534721039953267e-06 133.20748255699746 4.910800196621106e-06 266.83410410656353 -28.36726365967855 2881.6097411559535 3986.3795731752725 933.9906072883691 142900.5630334748 0.0 5.476269175 0 0 "" "" ""
21420 9 315 5.520860085121221e-11 1.7500000000000002e-10 4.126668881786758e-05 0.00016631999460514635 3.1543457265984666e-05 3246 4030 266.83203352158705 -28.36704555824737 7 8.727573343216395e-06 8.054354606175921e-06 3.706259152003137e-06 3.420369477137716e-06 98.60817902999862 3.5604459942363743e-06 266.8320352151132 -28.367045496238685 3245.701965927971 4030.012404179327 973.6324458072954 148965.76434259996 0.0 9.283843567 2 2 "" "" ""
3844 10 316 1.1230357387468041e-09 3.2750000000000004e-09 0.0009810139359096995 0.0003075707354582846 3.1543457265984666e-05 3350 2069 266.83144241410497 -28.376850552720125 131 6.641883618282636e-05 2.1528800242451136e-05 2.8205482759916554e-05 9.14243968997987e-06 138.64747021979855 1.6058235427944878e-05 266.83142549072363 -28.376863708339656 3352.9779409848247 2066.3688368754065 1044.1468477026565 159754.46786483485 0.0 6.177981388 1 2 232 "" ""
15819 10 317 2.4656423373090096e-10 7.750000000000001e-10 0.00020415632892458133 0.00020700425375252962 3.1543457265984666e-05 4114 3405 266.8271010917765 -28.370170433893335 31 2.144517151500174e-05 1.4639224368118169e-05 9.106925839303312e-06 6.216706197575181e-06 79.64776704526065 7.524299456165634e-06 266.82710018420323 -28.370175018194853 4114.1596690025035 3404.0831318556266 1093.7897339792733 167349.82948817784 0.0 10.55140933 1 1 "" "" ""
16185 10 318 3.449095843021824e-10 1.2250000000000002e-09 0.0004493773381576157 0.0003912741085514426 3.1543457265984666e-05 4116 3434 266.82708973490566 -28.3700254334019 49 2.4476978386948712e-05 1.794175701251059e-05 1.0394415674607106e-05 7.6191626830978426e-06 139.6386616448447 8.899255250894523e-06 266.82708668312347 -28.37002596242471 4116.537045749081 3433.8941690063484 1105.4524094247624 169134.21883846316 0.0 22.26410109 2 2 "" "" ""
16559 10 319 1.3110281278001941e-10 4.0000000000000007e-10 0.00033453498733918664 0.0006064517656341195 3.1543457265984666e-05 4103 3467 266.8271636162763 -28.369860436580232 16 1.4404356576976226e-05 1.1588725025767699e-05 6.116967029974008e-06 4.921278400963921e-06 156.43981454082154 5.486647220663956e-06 266.827160605833 -28.369858617788125 4103.529794682747 3467.363732671267 1104.7018595213763 169019.38470350197 0.0 7.836757925 2 2 103 "" ""
17155 10 320 2.3223190103457407e-10 8.500000000000002e-10 0.0003532364166806504 0.00045223356573842466 3.1543457265984666e-05 3998 3529 266.82776029128155 -28.369550460790805 34 1.9458741172050707e-05 1.5195837766195634e-05 8.263366541792353e-06 6.4530781442349725e-06 121.28653414288036 7.302338668443333e-06 266.82775768433913 -28.369550137633713 3998.4587731813044 3529.0646113940684 1033.0701415651401 158059.73181938083 0.0 16.89975611 2 2 "" "" ""
2033 11 321 4.859244045549654e-10 2.1250000000000004e-09 0.001611756227362392 0.0011711264960467815 3.2002649301667984e-05 3167 1867 266.83248236998423 -28.3778605607677 85 2.988443678601448e-05 2.0703374981948065e-05 1.269075182584566e-05 8.791913855853032e-06 146.48553519217748 1.0562953981668414e-05 266.8324811554565 -28.377861684990034 3167.213715137078 1866.7751545765939 1208.9799748449425 184973.93640898683 0.0 44.82626656 2 2 "" "" ""
2169 11 322 6.039475555352353e-10 2.6250000000000003e-09 0.002166716916884227 0.001410957775078714 3.2002649301667984e-05 3185 1881 266.83238007818613 -28.377790560326158 105 3.0287297260459584e-05 2.5389621123199257e-05 1.2861830917555962e-05 1.0781979360493155e-05 70.29573017032126 1.1776077253960298e-05 266.83237928730347 -28.377795495913347 3185.139163647105 1880.0128818278256 1197.34446181505 183193.7029081949 0.0 27.58405051 2 2 "" "" ""
2180 11 323 6.666254434064712e-10 2.5250000000000003e-09 0.0036035600055597384 0.0018896813271567225 3.2002649301667984e-05 3135 1880 266.8326642230426 -28.37779556136309 101 3.3484771890172426e-05 2.5348487639257026e-05 1.421967337199745e-05 1.0764511578176187e-05 123.62784694929344 1.2372058787879654e-05 266.8326644739167 -28.3777958687291 3134.955854373407 1879.938526930659 1193.7227463595275 182639.5804411374 0.0 23.77348985 2 2 97 "" ""
2205 11 324 3.7337846001768654e-10 1.1500000000000002e-09 0.0010871292021383575 0.0007406027871184051 3.2002649301667984e-05 3123 1881 266.8327324178291 -28.377790561524243 46 3.072841391687497e-05 1.5471293616836148e-05 1.3049155913937836e-05 6.570053473717907e-06 -136.42902982223717 9.259246845259816e-06 266.83272709853287 -28.377786822986437 3123.9360201706677 1881.7477052903857 1191.3848560614956 182281.88322422004 0.0 9.604311704 2 2 97 "" ""
2635 11 325 4.6488698798877116e-10 1.5250000000000002e-09 0.0004900430354345808 0.0002926089509855956 3.2002649301667984e-05 3237 1929 266.83208456963956 -28.37755055862158 61 3.294756778629892e-05 1.7965592423390995e-05 1.3991543793685471e-05 7.629284650137617e-06 -153.14688597068047 1.0331769949863035e-05 266.83209018357996 -28.37755303102509 3236.0121280753665 1928.505526959472 1155.196774592989 176745.10673782352 0.0 9.820888443 1 2 "" "" ""
2760 11 326 4.853572025190876e-10 1.6250000000000003e-09 0.0005130616859219685 0.00030251251882873476 3.2002649301667984e-05 3264 1943 266.8319311324752 -28.377480557485473 65 3.1508270226839946e-05 1.96134697366443e-05 1.3380330396510546e-05 8.329073713310657e-06 52.63334857853426 1.0556787303956994e-05 266.8319306644377 -28.377478100385737 3264.0823636411715 1943.4914191990797 1144.738944634665 175145.0587480317 0.0 16.67008751 1 2 "" "" ""
11932 11 327 3.230103026125794e-10 1.0000000000000003e-09 0.0002603297177283772 0.00020378880435600877 3.2002649301667984e-05 4223 3055 266.82648159255933 -28.371920405727273 40 2.6928863802064108e-05 1.5272701272798853e-05 1.143563554203998e-05 6.4857190701373205e-06 143.1751499995492 8.612103083112094e-06 266.82647445325784 -28.371921684425836 4224.256334055986 3054.7441920953183 1152.3855354344673 176314.98714387015 0.0 8.945826955 2 2 "" "" ""
15950 11 328 7.799865392830026e-10 2.5500000000000005e-09 0.0028330765341080385 0.0010261217830702662 3.2002649301667984e-05 4112 3468 266.82711247430075 -28.36985543438416 102 3.571645393933353e-05 2.7805857083565075e-05 1.5167381479829433e-05 1.1808060298382428e-05 50.80593608796259 1.33827259959395e-05 266.82710412074505 -28.369850023657513 4113.47010964301 3469.082073225675 1114.6004495589543 170533.8689839576 0.0 13.35845488 2 2 103 "" ""
16174 11 329 1.0223731634043303e-09 2.9500000000000004e-09 0.0012926806127963814 0.00037567614344879985 3.2002649301667984e-05 4108 3489 266.8271352100164 -28.36975043536261 118 6.338494370733354e-05 2.0537181651305034e-05 2.691710725033363e-05 8.721338046464232e-06 175.26359595882406 1.532165759841581e-05 266.82713018164975 -28.369752289565255 4108.88487339554 3488.6291162508587 1117.4569616698698 170970.91533744137 0.0 8.008701978 1 2 "" "" ""
16288 11 330 1.4657161737021385e-10 4.500000000000001e-10 0.0003328891292049512 0.0005082241841591895 3.2002649301667984e-05 4190 3498 266.82666925043435 -28.369705414552136 18 1.880216377931248e-05 9.925663809866073e-06 7.98454379517793e-06 4.215041328024546e-06 152.09483164802285 5.801308652545296e-06 266.8266665179901 -28.369707867321264 4190.480829645468 3497.509420832682 1196.686104833585 183092.97428958383 0.0 7.354798407 1 2 104 "" ""
16394 11 331 6.204721070611146e-10 2.4000000000000004e-09 0.0011750722449546092 0.0006952227558940649 3.2002649301667984e-05 4091 3509 266.82723181740926 -28.36965043947874 96 3.647339794194439e-05 2.1660254254539842e-05 1.548882600133677e-05 9.198263069081002e-06 165.35057494096452 1.1936092165843795e-05 266.8272217747506 -28.369650418706023 4092.7673080313475 3509.004069594427 1110.3776177443667 169887.7757145033 0.0 13.33617372 2 2 "" "" ""
16466 11 332 9.433707892371483e-11 3.0000000000000005e-10 7.479533605294408e-05 0.00018133840057998896 3.2002649301667984e-05 4156 3516 266.82686245944825 -28.36961542337321 12 1.387070273783304e-05 8.659672592973522e-06 5.890345110278156e-06 3.677424358284545e-06 100.42278753840267 4.654170021307683e-06 266.8268620122971 -28.369616190714005 4156.078681876565 3515.8465278240064 1171.4206455243377 179227.3589989098 0.0 7.877368649 1 2 "" "" ""
889 12 333 3.839846673065608e-10 1.2250000000000002e-09 0.00036946422059632827 0.00027071955264545977 3.325774187201308e-05 2910 1786 266.8339428791128 -28.37826555874117 49 2.9393948366452726e-05 1.6633110340966058e-05 1.2482460572084354e-05 7.06343160958928e-06 53.12423055614004 9.38983527918954e-06 266.8339415112365 -28.378262266536925 2910.2406943990927 1786.6584426804125 1295.4802167232158 198208.4734756798 0.0 4.303587571 1 2 "" "" ""
1033 12 334 1.1571156723607205e-10 3.5000000000000003e-10 8.629516591376573e-05 0.00016762560699135065 3.325774187201308e-05 2957 1799 266.83367578133505 -28.37820056027479 14 1.3741975805260047e-05 1.0721242238357365e-05 5.835679815218932e-06 4.552892379602814e-06 155.2162984610017 5.15453413612833e-06 266.8336769418408 -28.378198818148505 2956.79578868057 1799.3484241482054 1277.8552515147355 195511.85378597578 0.0 1.907759588 0 1 "" "" ""
1099 12 335 9.198450023200825e-10 6.575000000000001e-09 0.04887485012933013 0.024270594120025635 3.325774187201308e-05 2988 1810 266.833499610585 -28.378145561001364 263 3.740573766337291e-05 3.131078397100483e-05 1.588475422667862e-05 1.3296465705341536e-05 178.77123268830053 1.453310324097408e-05 266.8334925399022 -28.37814489175633 2989.244199151554 1810.1338538939344 1264.5768830967304 193480.263408789 0.0 131.9905108 0 2 96_Z10.24 HII Z10.24
1125 12 336 4.209989076153795e-10 1.4000000000000001e-09 0.00044300606323174186 0.0002945564629044384 3.325774187201308e-05 2947 1807 266.8337326102615 -28.378160559991763 56 3.168613658867064e-05 1.6917227566215825e-05 1.345586328583091e-05 7.184085086210263e-06 -176.1976748085848 9.831992003344088e-06 266.8337306317429 -28.378158391528395 2947.3481493773097 1807.433694718767 1270.6950949446095 194416.3498257239 0.0 2.706128282 1 2 "" "" ""
1173 12 337 3.6096499294131375e-10 1.1250000000000001e-09 0.000870259984675972 0.0006261804956011474 3.325774187201308e-05 2966 1812 266.833624634691 -28.378135560508763 45 2.5726325836563115e-05 1.7865074505960242e-05 1.092496468715298e-05 7.586598620840873e-06 168.40055378880692 9.104027791493722e-06 266.8336270880669 -28.378134994548553 2965.568288676366 1812.113189880625 1264.3743446812148 193449.27503101496 0.0 6.605554202 2 2 "" "" ""
1206 12 338 2.016268147803767e-10 6.250000000000001e-10 0.0001728713256735331 0.00021533842664211988 3.325774187201308e-05 3217 1816 266.83219822294217 -28.378115559355205 25 2.1134493585871985e-05 1.2147137731658278e-05 8.974993070264192e-06 5.1584144432992665e-06 60.70721611637961 6.804170330184396e-06 266.83219896160114 -28.3781194755201 3216.870015765658 1815.2167679135166 1265.1052975628904 193561.11082236125 0.0 4.381847756 1 2 "" "" ""
1217 12 339 3.1458708220041754e-10 1.05e-09 0.0009147260937237055 0.0008384544053114951 3.325774187201308e-05 2972 1817 266.8335905370613 -28.378110560654257 42 2.546972348753054e-05 1.5726575624186735e-05 1.0815995702633741e-05 6.678461760749978e-06 114.66541666696635 8.499071343651348e-06 266.8335897620462 -28.3781108820164 2972.136376647267 1816.9357282142769 1259.0310042179915 192631.7439365758 0.0 6.58572941 2 2 "" "" ""
1271 12 340 1.900584127102323e-10 4.750000000000001e-10 0.0002928799149049615 0.00041495307232253253 3.325774187201308e-05 2997 1821 266.8334484641156 -28.37809056116963 19 2.7127551479368685e-05 8.920598930932933e-06 1.1520010429931663e-05 3.7882295718336687e-06 140.01325932191506 6.6060914449089655e-06 266.83344160421444 -28.37809522808257 2998.207113140874 1820.0666216534325 1254.1062849572413 191878.2618860871 0.0 3.118357276 0 0 "" "" ""
1339 12 341 2.0270164975850652e-10 6.250000000000001e-10 0.00015907052915699554 0.00018626429664436728 3.325774187201308e-05 3298 1825 266.8317379073817 -28.378070555814013 25 2.2037560726299308e-05 1.1711466317849198e-05 9.358490375008536e-06 4.973401828544089e-06 140.60045618313396 6.8222821067059155e-06 266.83173578856713 -28.378069052099086 3298.3728427676515 1825.3007390089083 1267.0847293288805 193863.96388380433 0.0 6.185069532 1 1 "" "" ""
1372 12 342 6.388406182345238e-10 2.5000000000000005e-09 0.0016042716622976258 0.0009545740904286504 3.325774187201308e-05 2979 1833 266.83355075626037 -28.37803056081296 100 3.638869157633597e-05 2.235340020998371e-05 1.545285451986957e-05 9.492615054450975e-06 133.9716254721945 1.211148213265225e-05 266.8335444904905 -28.378035821012944 2980.102568122325 1831.947964815531 1243.4525274214757 190248.23697587874 0.0 8.550392322 2 2 "" "" ""
1533 12 343 3.454277889268849e-10 1.1500000000000002e-09 0.00036984534687603673 0.0003041883173864335 3.325774187201308e-05 3019 1841 266.8333234397337 -28.377990561500873 46 2.7754295096507515e-05 1.584690971048633e-05 1.1786163938545351e-05 6.7295629421559705e-06 162.24480672765168 8.905938023083804e-06 266.83332010723046 -28.377992045983206 3019.5864088086155 1840.7031049915906 1232.4119555566342 188559.02947333534 0.0 6.813839522 1 2 "" "" ""
1665 12 344 2.722906103163977e-10 1.0000000000000003e-09 0.00043546541650279444 0.0004836438165511936 3.325774187201308e-05 3121 1850 266.8327437832171 -28.3779455615487 40 2.0639415497010248e-05 1.6797814606105707e-05 8.764752763406592e-06 7.13337507108104e-06 115.1620093764872 7.907102431780762e-06 266.83274144613034 -28.377943617936236 3121.411249459199 1850.3887215341854 1222.610153420951 187059.35373997514 0.0 25.25270239 2 2 "" "" ""
1704 12 345 2.3073666012446587e-10 7.000000000000001e-10 0.00017474514060250958 0.00017881483654491603 3.325774187201308e-05 3048 1852 266.8331586353257 -28.377935561763664 28 2.4326436492692692e-05 1.2076904145227665e-05 1.033048641828296e-05 5.1285889852653005e-06 -164.22392731194478 7.278792403774048e-06 266.8331556250693 -28.377935537866225 3048.5297037684604 1852.004780081125 1220.22096008473 186693.80715790114 0.0 4.354201178 0 1 "" "" ""
1778 12 346 4.4251956155514256e-10 1.7750000000000004e-09 0.0011195048693336484 0.0008262683404609561 3.325774187201308e-05 3210 1860 266.8322380049731 -28.377895559587362 71 2.5534006024967224e-05 2.206637677365783e-05 1.0843293982845144e-05 9.3707274236184e-06 -169.01963476260303 1.0080156362249713e-05 266.8322361124131 -28.37789620167147 3210.3330261232773 1859.8715810094009 1219.9964468149376 186659.4566277582 0.0 19.65004136 2 2 "" "" ""
1839 12 347 7.144246932299585e-10 2.2500000000000003e-09 0.0010338143239230478 0.0005948026664555073 3.325774187201308e-05 3198 1867 266.83230620004645 -28.37786055996045 90 3.8700101232147026e-05 2.3505087289623778e-05 1.643441982490785e-05 9.98169152637515e-06 160.79666248720764 1.2807939299792705e-05 266.8323145428579 -28.37786133951338 3196.5319441079837 1866.8440980807484 1211.572925182021 185370.6578122111 0.0 5.286326373 2 2 "" "" ""
14486 12 348 9.389653520743149e-11 3.0000000000000005e-10 8.140258641040746e-05 0.00020476558711379766 3.325774187201308e-05 4258 3460 266.82628283078793 -28.369895396092694 12 1.252592319050229e-05 9.544591268484213e-06 5.319269817213426e-06 4.05321471958116e-06 123.1663776437146 4.643290074995665e-06 266.82628143017763 -28.36989758343461 4258.246454487009 3459.5625178398254 1247.952465447841 190936.72749627093 0.0 7.412575544 1 1 "" "" ""
14907 12 349 4.043945396443475e-10 1.3000000000000003e-09 0.0004227108522169359 0.0002983171143569052 3.325774187201308e-05 4213 3506 266.82653855619805 -28.36966540843054 52 2.493348374879782e-05 2.0650940346206813e-05 1.0588275652490516e-05 8.769646916240429e-06 138.00523094794696 9.636152703447942e-06 266.8265389210405 -28.369661492458892 4212.935837116949 3506.7831977785827 1220.971340158451 186808.61530877397 0.0 9.539639525 1 2 "" "" ""
15030 12 350 1.8830770160964985e-10 6.250000000000001e-10 0.00021159107262309874 0.000300431129289791 3.325774187201308e-05 4197 3521 266.8266294801127 -28.369590412702298 25 1.6482785367131764e-05 1.4546382109019e-05 6.999594470886683e-06 6.177279720254724e-06 155.78704911778829 6.575595256325879e-06 266.82662876957045 -28.36958960873006 4197.125049874286 3521.160787818248 1211.466793258537 185354.41962671428 0.0 7.412377787 2 2 "" "" ""
20816 12 351 2.3920438004997523e-10 8.250000000000001e-10 0.00028820078457756525 0.00033682864159345627 3.325774187201308e-05 2963 4319 266.8336416102544 -28.36560056040792 33 1.9823108130294347e-05 1.5364374705070744e-05 8.418098942262831e-06 6.5246491924051925e-06 125.73991612158595 7.411149874697056e-06 266.83364455349744 -28.36560103154367 2962.4820285807855 4318.905770186633 1251.7061099908794 191511.03511357465 0.0 13.45483823 2 2 "" "" ""
331 13 352 1.7992358644880545e-10 5.500000000000001e-10 0.00012840332366314178 0.00015856522077228874 3.201927186861641e-05 2665 1728 266.83533520155214 -28.37855554231684 22 1.5934223122141267e-05 1.4377213354188483e-05 6.766641534144e-06 6.105440364552156e-06 -135.1602968497314 6.427544348739874e-06 266.83533461184425 -28.37855507642794 2665.103766340164 1728.093179771408 1404.1545806724719 214835.65124636568 0.0 6.728542538 2 2 "" "" ""
613 13 353 2.3044662140077311e-10 7.000000000000001e-10 0.00017883742311216596 0.0001911936269607395 3.201927186861641e-05 2887 1754 266.8340735879259 -28.378425557801787 28 2.0255286033482844e-05 1.4486033234611948e-05 8.601627999653208e-06 6.151651912926348e-06 -146.29574189313166 7.2742162009626505e-06 266.8340699441555 -28.378423060215162 2887.641173614161 1754.499522902252 1330.3366807012267 203541.5124906999 0.0 5.623349326 1 2 "" "" ""
722 13 354 2.4443801015972404e-10 8.000000000000001e-10 0.00024847930941970613 0.00027509417850524187 3.201927186861641e-05 2687 1766 266.8352101729866 -28.3783655443687 32 1.9732076030835057e-05 1.5772969803739177e-05 8.37944116896445e-06 6.698163554800161e-06 124.47640519256367 7.491786665912861e-06 266.8352140615546 -28.378364883088604 2686.3157433071433 1766.132243589749 1361.632455214205 208329.76601596136 0.0 6.922598368 2 2 "" "" ""
723 13 355 3.8141530003294093e-10 1.3250000000000003e-09 0.00045406739652316267 0.00036919984268024564 3.201927186861641e-05 2931 1768 266.8338235384114 -28.378355559491485 53 2.5904333975714524e-05 1.8747492650374334e-05 1.1000557783757978e-05 7.961327104351168e-06 92.89638447710897 9.358367317369713e-06 266.83382518038025 -28.37835682500056 2930.711071593784 1767.7468962670578 1311.8836533348488 200718.19928943168 0.0 9.221041513 2 2 "" "" ""
1261 13 356 4.0691843161408747e-10 1.3000000000000003e-09 0.0003783564520689516 0.00024668266996741295 3.201927186861641e-05 3686 1811 266.82953293503977 -28.378140517411136 52 3.3827573705655885e-05 1.53163056800986e-05 1.4365247899531656e-05 6.504236156991478e-06 116.10753447153891 9.666176327394389e-06 266.82953285522194 -28.378145422643897 3686.0140168257894 1810.018953046595 1403.427723727928 214724.44213292355 0.0 10.97480264 2 2 "" "" ""
15262 13 357 2.239399657233382e-10 6.750000000000002e-10 0.00020301810223599415 0.0002252378617413342 3.201927186861641e-05 4430 3408 266.8253054262538 -28.370155344537462 27 2.415471476587392e-05 1.1804489395364287e-05 1.0257562915197816e-05 5.012905092375813e-06 130.56922570855693 7.170787221286127e-06 266.82529930015545 -28.370163541919762 4431.077961117813 3406.360454520027 1399.6034502468874 214139.32828664634 0.0 6.377722572 2 2 "" "" ""
15263 13 358 1.0546044453149498e-10 3.2500000000000007e-10 8.906361263110403e-05 0.00018532598915044218 3.201927186861641e-05 4438 3405 266.8252599652485 -28.37017034196987 13 1.2557190556008759e-05 1.0693370768424493e-05 5.332547844794535e-06 4.541056456092784e-06 -135.0052640471976 4.920914632263792e-06 266.8252633426642 -28.370173381611124 4437.405605928506 3404.392110006155 1405.2818163967445 215008.1183131388 0.0 3.717137567 1 2 "" "" ""
15423 13 359 4.52648483599451e-10 1.5250000000000002e-09 0.000493821546450426 0.000324887310853228 3.201927186861641e-05 4415 3421 266.8253906682565 -28.37009034931111 61 2.6774411093790036e-05 2.1525767985095512e-05 1.1370045515914632e-05 9.141152008841762e-06 133.69275017167956 1.0194867061831915e-05 266.82538862234566 -28.37009239530745 4415.360012140378 3420.590777940658 1387.8514519512055 212341.27253730525 0.0 11.26292892 2 2 "" "" ""
16520 13 360 3.9675245927349306e-10 1.4500000000000002e-09 0.000601479479069777 0.0004593913326971233 3.201927186861641e-05 4314 3529 266.8259646351617 -28.36955038007312 58 2.919855342144659e-05 1.7301183166170747e-05 1.2399483978854458e-05 7.347136016902455e-06 138.2035378694925 9.544668424416142e-06 266.8259598021932 -28.369553939605005 4314.850465266708 3528.2880438248753 1323.9622569964763 202566.22565824393 0.0 15.08710531 2 2 105 "" ""
2227 14 361 1.5808318780410615e-10 5.000000000000001e-10 0.00013066361631253282 0.00021010734781157225 3.158045326096705e-05 3873 1874 266.82847024322473 -28.37782548623103 20 1.496576181186111e-05 1.3449445162499346e-05 6.355373882365782e-06 5.711453489144467e-06 134.9276131391614 6.02481720347229e-06 266.8284717687143 -28.377824716689577 3872.731570725371 1874.1539184202577 1440.835272858165 220447.79718316012 0.0 7.255624454 1 2 "" "" ""
12134 14 362 7.459280789691073e-10 3.0250000000000006e-09 0.001456735028686896 0.000705512473359704 3.158045326096705e-05 4521 3027 266.824788171954 -28.372060314437274 121 3.215251829905757e-05 2.953925064758181e-05 1.3653917362774524e-05 1.2544164769581609e-05 -154.93115523491304 1.3087283490048453e-05 266.8247847029739 -28.372062601514916 4521.610426274679 3026.542542772954 1450.3229876071766 221899.41754746926 0.0 29.76428099 2 2 137 "" ""
12195 14 363 3.146358671000124e-10 9.750000000000003e-10 0.0002649606233623752 0.00022861588513478637 3.158045326096705e-05 4498 3033 266.82491887382747 -28.372030322228433 39 2.561129366780315e-05 1.5642070005165297e-05 1.0876115022821858e-05 6.6425755285091065e-06 105.84859894102004 8.499730319006994e-06 266.82491938822784 -28.37203096612468 4497.909469158592 3032.871226831423 1426.446239830235 218246.27511682932 0.0 13.22192179 1 2 "" "" ""
15332 14 364 2.0908963219580003e-10 6.750000000000002e-10 0.0001847653126868185 0.00023135935771279037 3.158045326096705e-05 4528 3363 266.82474852483637 -28.37038031204513 27 1.702473253341604e-05 1.563758608084781e-05 7.229738242351459e-06 6.6406713811722645e-06 116.60508457070637 6.928947671858261e-06 266.8247468568871 -28.370382417679032 4528.293494911581 3362.5788530755326 1485.0006104970053 227205.09388266713 0.0 5.420149117 2 2 "" "" ""
15410 14 365 6.554321576894989e-10 2.3750000000000006e-09 0.0009190296967081488 0.0004991875612176955 3.158045326096705e-05 4510 3372 266.82485081331185 -28.370335318182793 95 3.6311570477468885e-05 2.298265645751949e-05 1.542010420460458e-05 9.75983557895076e-06 169.4000857865666 1.2267749657016481e-05 266.824844947473 -28.370339593426475 4511.032206106715 3371.144881282526 1469.7963635177143 224878.8440795624 0.0 11.61777447 2 2 "" "" ""
15422 14 366 2.9301325169121554e-10 9.000000000000002e-10 0.00022193514590294436 0.00018748734146356583 3.158045326096705e-05 4494 3371 266.82494173290104 -28.370340323574304 36 2.3013321691584664e-05 1.6211584566838245e-05 9.772857904852004e-06 6.884426094914262e-06 160.68932338548944 8.202470236584359e-06 266.8249426175225 -28.370338923508974 4493.844344026715 3371.280023497369 1453.0002997609272 222309.04630961435 0.0 3.280917269 1 2 "" "" ""
