# %ECSV 1.0
# ---
# datatype:
# - {name: _idx, datatype: int64}
# - {name: c_ID, datatype: int64}
# - {name: _name, datatype: int64}
# - {name: area_ellipse, unit: deg2, datatype: float64}
# - {name: area_exact, unit: deg2, datatype: float64}
# - {name: flux, unit: Jy, datatype: float64}
# - {name: peak, unit: Jy / beam, datatype: float64}
# - {name: ring_std, unit: Jy / beam, datatype: float64}
# - {name: x_peak_px, datatype: int64}
# - {name: y_peak_px, datatype: int64}
# - {name: x_peak, datatype: float64}
# - {name: y_peak, datatype: float64}
# - {name: npix, datatype: int64}
# - {name: major_fwhm, unit: deg, datatype: float64}
# - {name: minor_fwhm, unit: deg, datatype: float64}
# - {name: major_sigma, unit: deg, datatype: float64}
# - {name: minor_sigma, unit: deg, datatype: float64}
# - {name: position_angle, unit: deg, datatype: float64}
# - {name: radius, datatype: float64}
# - {name: x_cen, datatype: float64}
# - {name: y_cen, datatype: float64}
# - {name: x_cen_px, datatype: float64}
# - {name: y_cen_px, datatype: float64}
# - {name: radial_d_px, datatype: float64}
# - {name: radial_d_AU, unit: AU, datatype: float64}
# - {name: rejected, datatype: float64}
# - {name: 225.0GHz_snr, datatype: float64}
# - {name: core_score, datatype: int64}
# - {name: detection_score, datatype: int64}
# - {name: B3_match, datatype: int64}
# - {name: notes, datatype: string}
# - {name: Schmiedeke16, datatype: string}
# schema: astropy-2.0
_idx c_ID _name area_ellipse area_exact flux peak ring_std x_peak_px y_peak_px x_peak y_peak npix major_fwhm minor_fwhm major_sigma minor_sigma position_angle radius x_cen y_cen x_cen_px y_cen_px radial_d_px radial_d_AU rejected 225.0GHz_snr core_score detection_score B3_match notes Schmiedeke16
1740 4 175 1.868146639189296e-09 5.331790123457643e-09 0.02908315314914977 0.002821017522364855 0.0002510587313264703 2274 1944 266.8339839816156 -28.38551330586908 691 7.327807549975534e-05 3.246044134690639e-05 3.1118333502546796e-05 1.3784680241449095e-05 179.303850770834 2.071125966664945e-05 266.8339677849159 -28.38552344418917 2279.129763602832 1940.3502011959147 311.0169465269817 26436.440455725624 0.0 13.78400687 0 1 "" "" ""
1742 4 176 8.251128894219694e-11 2.391975308642358e-10 0.0013129788282227825 0.0016819023294374347 0.0002510587313264703 2217 1934 266.83416395316834 -28.385541083628187 31 1.729448175540838e-05 6.074678965968613e-06 7.344290189775873e-06 2.5796786377741123e-06 125.23954379856723 4.352689801970593e-06 266.8341649791793 -28.385540208701475 2216.6750449359456 1934.3149733356797 317.43911020867273 26982.32436843422 0.0 7.973661919 0 0 "" "" ""
1747 4 177 2.332812890037885e-10 6.79012345679121e-10 0.002856852507104433 0.0013952301815152168 0.0002510587313264703 2227 1938 266.83413237920064 -28.385529972537462 88 3.042056065545585e-05 9.764054724583872e-06 1.291842267083132e-05 4.146412268397156e-06 129.54945445658416 7.318818637640568e-06 266.83413971840287 -28.385522957688252 2224.675550277823 1940.5253442406895 310.50908249369263 26393.27201264112 0.0 4.010307153 0 0 "" "" ""
1758 4 178 5.3718756908180505e-11 1.6203703703706294e-10 0.0008927617175908435 0.0016555365873500705 0.0002510587313264703 2211 1942 266.83418289751864 -28.38551886139025 21 1.0771938005220493e-05 6.349647575557994e-06 4.574420889592401e-06 2.6964470550336855e-06 164.16132487644543 3.512076840877204e-06 266.8341811510887 -28.38552003341455 2211.5531240290557 1941.5780718117537 310.80902184344797 26418.76685731605 0.0 5.572497542 0 0 "" "" ""
1763 4 179 1.1482690243230801e-10 3.0864197530869133e-10 0.00121589182775649 0.0012336911167949438 0.0002510587313264703 2308 1950 266.8338766302081 -28.385496639100968 40 1.4343412179026248e-05 1.0193156288638222e-05 6.091086327081835e-06 4.328634924841679e-06 163.36468210697953 5.134792011915581e-06 266.83387601683467 -28.38549797694675 2308.194264955029 1949.5183752218798 306.06499195915103 26015.5243172542 0.0 7.323297925 0 0 "" "" ""
1788 4 180 2.0887543092035304e-10 6.558641975309691e-10 0.0031702064680925995 0.0018816119991242886 0.0002510587313264703 2141 1968 266.83440391495867 -28.385446638791056 85 1.8474185414997266e-05 1.4395924926745586e-05 7.845264207760071e-06 6.113386437797365e-06 120.22662888977173 6.925397592099497e-06 266.83440432827797 -28.385444130957726 2140.869092179457 1968.9028196312554 301.53802389250086 25630.73203147814 0.0 8.95775307 0 1 "" "" ""
1834 4 181 2.0536245757063762e-10 6.018518518519481e-10 0.0038734018043074065 0.0020546698942780495 0.0002510587313264703 2422 2003 266.83351668796774 -28.38534941592473 78 2.53433367335803e-05 1.0317506977375362e-05 1.0762324189934952e-05 4.38144180025432e-06 117.15861072693824 6.866913212912277e-06 266.83351796229135 -28.385347260558454 2421.596403220886 2003.7759336719953 300.1193369935408 25510.143645393142 0.0 4.181894218 0 1 "" "" ""
1994 4 182 1.130157262336983e-09 3.4413580246919083e-09 0.018515664043333217 0.002803780371323228 0.0002510587313264703 2545 2170 266.8331283330354 -28.38488552494584 446 6.191854260860427e-05 2.3239975550419932e-05 2.62943840397751e-05 9.869108936566102e-06 -169.85573359060217 1.6109070131712928e-05 266.8331466992506 -28.384881036008018 2539.1830894711056 2171.6160621306262 299.6179249510338 25467.52362238434 0.0 6.186854281 1 2 "" "bad contour" ""
2008 4 183 3.6782260681864364e-10 1.0416666666668332e-09 0.004752298763596603 0.001785397413186729 0.0002510587313264703 2546 2193 266.83312517622204 -28.384821636035447 135 3.960642681631673e-05 1.1824703698440238e-05 1.68193008633049e-05 5.02148931651583e-06 -160.29678468027507 9.190100086307604e-06 266.83311282846995 -28.384816501128466 2549.9107801779455 2194.848535982736 304.9396006591986 25919.866057116473 0.0 3.360568886 1 1 "" "" ""
2015 4 184 5.470216677623865e-10 1.9753086419756245e-09 0.014746772586471049 0.0047949026338756084 0.0002510587313264703 2617 2205 266.8329010029906 -28.384788300989374 256 2.86551355487746e-05 2.4306340331283667e-05 1.2168715655891228e-05 1.0321952364289564e-05 60.889190878334915 1.1207359338162309e-05 266.83289666655884 -28.38478186377774 2618.373452398517 2207.3173829588723 370.83797840766283 31521.22816623114 0.0 11.91390862 2 2 110 "" ""
2042 4 185 3.249087490199886e-10 1.0185185185186814e-09 0.005513524007855354 0.002211150247603655 0.0002510587313264703 2597 2238 266.83296415140967 -28.384696634842285 132 2.837308039618065e-05 1.4580500420820316e-05 1.2048937860900425e-05 6.191768433255665e-06 143.4216531007677 8.637374201768862e-06 266.8329617563824 -28.384701960998086 2597.7585336626335 2236.0825770079377 348.0369124071827 29583.137555325313 0.0 9.585187455 2 2 67 "" ""
2173 4 186 3.67684801760767e-10 1.7361111111113888e-09 0.030441053150056605 0.014441643841564655 0.0002510587313264703 2583 2405 266.83300835920153 -28.38423274629979 225 2.5044619738791386e-05 1.8692988941471282e-05 1.0635470762039579e-05 7.93818151026721e-06 -170.73918675516833 9.188378385559125e-06 266.83300530382695 -28.384229889281066 2583.967709042385 2406.028518284504 368.6181346611654 31332.541447209835 0.0 13.07696289 2 2 119 "" ""
2237 4 187 4.914005355085604e-10 1.3734567901236764e-09 0.005768924883233712 0.0014213825343176723 0.0002510587313264703 2445 2505 266.83344407608763 -28.383954971173143 178 4.3395102546811477e-05 1.4418245593897707e-05 1.8428203309370563e-05 6.122865152401999e-06 49.955831253981785 1.0622306899366268e-05 266.8334571801599 -28.383968182556668 2440.8496358054986 2500.243922901029 314.71511631313086 26750.78488773755 0.0 8.012075251 0 0 "" "" ""
2272 4 188 6.175780610101058e-11 1.851851851852148e-10 0.0013543584641457086 0.0021972344256937504 0.0002510587313264703 2361 2528 266.8337092935964 -28.38389108321945 24 9.876036087783058e-06 7.962083059945834e-06 4.1939663748926755e-06 3.3811853592579675e-06 160.6770635144964 3.76571078337242e-06 266.8337113798094 -28.3838914058316 2360.3392509204787 2527.8838615470227 298.98861316441 25414.032119799278 0.0 3.270131632 0 0 "" "" ""
2273 4 189 5.118141018007238e-10 1.4120370370372629e-09 0.006861929857507716 0.001602630945853889 0.0002510587313264703 2377 2538 266.8336587761514 -28.383863305303134 183 2.7669874833098313e-05 2.355171652837826e-05 1.1750313953495606e-05 1.0001493140877659e-05 167.64419467548063 1.0840695752996914e-05 266.8336634612201 -28.38387337491045 2375.516125169482 2534.3749462729193 310.84305967044986 26421.660072980285 0.0 4.991384228 0 0 "" "" ""
2289 4 190 8.742481338862455e-11 2.4691358024695307e-10 0.001163902475761313 0.0014416680205613375 0.0002510587313264703 2339 2547 266.83377875536763 -28.383838305601778 32 1.2988462430315243e-05 8.570269597552605e-06 5.515692147144321e-06 3.6394584017735277e-06 153.44212130112962 4.480416512615838e-06 266.8337799135121 -28.383838329112834 2338.633190411373 2546.991536870007 309.9351793761198 26344.490248069313 0.0 2.506380254 0 0 "" "" ""
2290 4 191 3.7917420255892106e-10 8.333333333334666e-10 0.004868616960748501 0.0019973753951489925 0.0002510587313264703 2315 2550 266.83385453167114 -28.383829972402907 108 3.4057941370288696e-05 1.4175484157020386e-05 1.4463076039358699e-05 6.019773862097423e-06 -178.29748474300322 9.330833141111195e-06 266.8338615180486 -28.38383246892482 2312.787260502096 2549.101255816645 305.62035487259703 25977.73016515881 0.0 3.427751136 0 0 "" "" ""
2300 4 192 1.5680226280185487e-10 4.552469135803197e-10 0.0018194600562941015 0.0012776299845427275 0.0002510587313264703 2383 2553 266.8336398322401 -28.3838216385797 59 1.5583262790288316e-05 1.2811838146953935e-05 6.617602403704486e-06 5.440686719984817e-06 162.35659155118378 6.0003584489574126e-06 266.8336405805815 -28.383820307295704 2382.7629856119815 2553.4792630653324 331.2486580490318 28156.135934903883 0.0 5.084946838 0 0 "" "" ""
2301 4 193 1.5514319786701618e-09 4.4521604938278726e-09 0.03308477485897017 0.0033822895493358374 0.0002510587313264703 2347 2565 266.8337534967496 -28.383788305547633 577 6.658759507004748e-05 2.966585854577338e-05 2.8277148060871174e-05 1.259793019359298e-05 -144.27118185857995 1.8874149976747248e-05 266.8337684464552 -28.383785867363983 2342.265102629655 2565.877757845375 329.0769014450606 27971.536624382323 0.0 5.083184121 0 1 "" extended ""
2348 4 194 8.589603201143101e-11 2.5462962962967034e-10 0.0014055489497946665 0.0017477048095315695 0.0002510587313264703 2351 2590 266.8337408675832 -28.38371886107436 33 1.1472062194638965e-05 9.533428670988797e-06 4.871736258083444e-06 4.048474400880811e-06 147.14401398324793 4.4410696379018525e-06 266.8337407170703 -28.38371874444463 2351.0476708532856 2590.0419865768094 354.73819137495894 30152.74626804694 0.0 3.72924221 0 0 "" "" ""
2355 4 195 2.7477059918952746e-10 7.947530864198802e-10 0.0034387926822324675 0.0014200329314917326 0.0002510587313264703 2359 2599 266.8337156089303 -28.38369386101322 103 2.6129952021857334e-05 1.3389031425180082e-05 1.1096368946321717e-05 5.685798137073404e-06 122.50036326507544 7.943029263654717e-06 266.8337180294569 -28.383693482255584 2358.233365856421 2599.136354931049 365.52791387136136 31069.872680749737 0.0 3.313520506 0 0 "" "" ""
1587 5 196 1.930744190457408e-10 5.246913580247752e-10 0.006026734369007411 0.0034952894784510136 0.0002510587313264703 2330 1824 266.8338071666912 -28.385846638990554 68 2.8902539944861207e-05 8.505625149398835e-06 1.2273778629432952e-05 3.6120064322312344e-06 146.92471423149476 6.658300635845011e-06 266.83380657422913 -28.385844767778735 2330.187643497082 1824.6736358603664 432.81933205652365 36789.64322686374 0.0 1.868759762 0 1 "" HII? ""
1589 5 197 6.374229221247006e-10 1.7515432098768233e-09 0.020788771911353223 0.003967772237956524 0.0002510587313264703 2350 1827 266.8337440186138 -28.385838305526235 227 4.700349496349102e-05 1.7266926407778303e-05 1.9960546481110515e-05 7.3325885110475036e-06 156.44406860286227 1.2098035948104165e-05 266.8337583290495 -28.385835654724612 2345.467661334592 1827.9543001856227 432.70850129446706 36780.2226121001 0.0 2.859701623 0 1 "" HII? ""
1602 5 198 7.776955117401239e-10 2.0138888888892108e-09 0.02189899701271408 0.0035116018261760473 0.0002510587313264703 2322 1861 266.8338324261524 -28.385743861257 261 6.0894484166483344e-05 1.626107111005139e-05 2.5859506459943954e-05 6.905441094900172e-06 92.7717715773292 1.3363057232622086e-05 266.83382965855014 -28.385761094492235 2322.876532305549 1854.7960336525173 401.8670974061748 34158.70328114573 0.0 2.886506099 0 1 "" HII? ""
1703 5 199 2.6681597246494456e-10 8.101851851853147e-10 0.003696488019854347 0.001494657713919878 0.0002510587313264703 2052 1906 266.8346849239688 -28.38561886001916 105 2.375694900709422e-05 1.4300086720632732e-05 1.0088647350027965e-05 6.0726876989212935e-06 140.69135916742886 7.827209251148823e-06 266.83469068320926 -28.385609629702184 2050.1759363835376 1909.3229046050167 394.9563769923946 33571.29204549515 0.0 3.070094575 0 2 105 HII I10.52
1903 5 200 8.039669953946444e-10 2.75462962963007e-09 0.020283169229148176 0.006338500417768955 0.0002510587313264703 2622 2063 266.83288521175325 -28.38518274529936 357 4.4119473355485216e-05 2.3201999497182376e-05 1.8735815269019997e-05 9.852981991614324e-06 87.36024250553696 1.3586892597053482e-05 266.83288118960405 -28.385188679954698 2623.273865182723 2060.86351164274 418.4566759612824 35568.81745847419 0.0 15.39866312 2 2 107 "" ""
2009 5 201 1.4105253335546986e-10 4.0895061728401604e-10 0.0017480941924228114 0.001432224060408771 0.0002510587313264703 1831 2197 266.83538269891363 -28.384810521724468 53 2.283345964562635e-05 7.865506309801293e-06 9.696477526513603e-06 3.340172989608604e-06 178.64746648909255 5.691037895534309e-06 266.8353877548025 -28.38481034328108 1829.3987038906591 2197.0642220057107 423.91938724328014 36033.147917086506 0.0 5.738560016 0 1 "" filament ""
2032 5 202 6.741282850595011e-11 2.0061728395064935e-10 0.0008121197976513653 0.0012500009033828974 0.0002510587313264703 1865 2225 266.8352753472972 -28.38473274494132 26 1.5673942083589684e-05 5.476231819102975e-06 6.656110354022267e-06 2.325541533697536e-06 171.10155523282782 3.93434379295366e-06 266.83527861895965 -28.384732274889522 1863.9638003142782 2225.169208179073 386.8339639822862 32880.88693958256 0.0 4.561317881 1 1 "" "" ""
2054 5 203 9.645035790106774e-11 2.932098765432568e-10 0.001216744779028981 0.0013323449529707432 0.0002510587313264703 2641 2250 266.83282522747965 -28.384663300327468 38 1.5315626481736877e-05 8.018379180416288e-06 6.5039477280038125e-06 3.4050921204515664e-06 45.84668017858705 4.706011173005718e-06 266.8328256821704 -28.384664138990907 2640.855987579864 2249.698082639736 390.8561041881313 33222.76885703206 0.0 3.121022718 1 1 113 "" ""
2064 5 204 1.3260546624124428e-10 4.166666666667333e-10 0.001988757490689348 0.001742170425131917 0.0002510587313264703 2647 2261 266.8328062836216 -28.384632744599884 54 1.45877808292917e-05 1.1574166070976633e-05 6.194860138070539e-06 4.915095782117191e-06 -145.5423621735669 5.51800062843748e-06 266.8328058595174 -28.38463265930433 2647.134322355446 2261.030704999105 397.2874858908804 33769.43630290354 0.0 4.072709151 1 1 114 "" ""
2187 5 205 6.700266254797029e-10 1.905864197531169e-09 0.022912084491328776 0.004727855324745178 0.0002510587313264703 2577 2440 266.83302730429045 -28.384135524221644 247 5.031398415097297e-05 1.695590071028037e-05 2.136638179938361e-05 7.200508058380113e-06 107.37321399590611 1.240358030267422e-05 266.8330226827693 -28.38415349035187 2578.4636766163717 2433.532180553288 376.2611435625384 31982.197204457385 0.0 4.441696263 0 2 122 HII B
2205 5 206 7.922881250593019e-11 2.391975308642358e-10 0.0023184622419269926 0.0030249925330281258 0.0002510587313264703 2578 2453 266.833024147289 -28.384099413086716 31 1.0994224334879515e-05 9.175633634293485e-06 4.668817202435109e-06 3.896532838530721e-06 -137.507781884547 4.2652314762959276e-06 266.8330227065661 -28.384100139500852 2578.45630492143 2452.738486982451 385.9876142398519 32808.94721276141 0.0 3.815378839 0 2 "" HII B
2212 5 207 1.5790404522395723e-10 4.6296296296303703e-10 0.0024226160559722466 0.0015757426153868437 0.0002510587313264703 2586 2468 266.8329988888812 -28.384057746226762 60 1.823027634766244e-05 1.1028527141828425e-05 7.741685563672377e-06 4.6833842633115e-06 81.90133490084362 6.0214025227025834e-06 266.833000039685 -28.384057567675043 2585.6355167037896 2468.064281826831 400.2539582336088 34021.58645188142 0.0 3.34828956 0 1 126 HII B
2070 6 208 3.776257314878438e-11 1.0802469135804197e-10 0.0009819336913943883 0.002635727170854807 0.0002510587313264703 2709 2265 266.8326105268978 -28.384621631557764 14 1.2329980654586495e-05 3.899569785366779e-06 5.2360606835349245e-06 1.6559948152282382e-06 -165.858081404538 2.944637387549486e-06 266.8326078989172 -28.384619282735166 2709.8323426862016 2265.8455661148146 460.1052763724616 39108.94849483574 0.0 4.413233767 2 2 115 "" ""
2074 6 209 6.134134333551832e-11 1.7746913580249752e-10 0.00165366182740508 0.002747151767835021 0.0002510587313264703 2720 2271 266.83257579607607 -28.384604964519287 23 1.575162179069922e-05 4.958445218038723e-06 6.6890978883663265e-06 2.105657809607084e-06 -155.85544609990407 3.7529923005336434e-06 266.83258063378753 -28.384607081215037 2718.4677931729134 2270.238008360933 468.90473469854913 39856.90245280531 0.0 4.985662889 2 2 "" "" ""
1562 7 210 1.2789549270682116e-10 3.395061728395605e-10 0.0013254663841444905 0.0012087185168638825 0.0002510587313264703 2529 1744 266.833178841228 -28.38606885861344 44 1.808941423351795e-05 9.002191511971511e-06 7.681866931483591e-06 3.822878750742584e-06 112.68752450878851 5.419118549948945e-06 266.8331760324239 -28.38607306751379 2529.8895795799303 1742.4847893597316 579.5773164890653 49264.07190651028 0.0 4.538660126 0 0 "" "" ""
1563 7 211 9.159251389938901e-10 2.3225308641979023e-09 0.01151638812623341 0.0019430883694440126 0.0002510587313264703 2488 1765 266.8333082955223 -28.38601052605133 301 6.637859860435794e-05 1.756909585027791e-05 2.8188395433624537e-05 7.4609080584954e-06 143.40611075966748 1.4502104214450543e-05 266.83330687810206 -28.38600356421976 2488.4489342962843 1767.5062565700664 538.1989471525044 45746.910512204464 0.0 5.083873416 1 2 104 "" ""
1576 7 212 9.559138990780016e-10 2.5848765432102898e-09 0.013850619150360443 0.0025691331829875708 0.0002510587313264703 2610 1812 266.832923092903 -28.385879967841245 335 3.8494176163364686e-05 3.1618499734430176e-05 1.6346971499836523e-05 1.3427140558426244e-05 149.07516265845777 1.481529898560582e-05 266.8329286303254 -28.385886369042357 2608.246189915579 1809.6955840987494 567.6339588600833 48248.88650790733 0.0 4.510969978 2 2 143 "" ""
1591 7 213 1.1937680474350237e-10 3.395061728395605e-10 0.001321622386025385 0.0012030686484649777 0.0002510587313264703 1854 1830 266.8353100913271 -28.385829966850988 44 1.8480417421991174e-05 8.224806440075367e-06 7.847910697459808e-06 3.4927537063526522e-06 112.77496411286101 5.235534277958399e-06 266.8353088478243 -28.385835648109342 1854.3938581964676 1827.9547510724274 578.4690238681872 49169.86703296151 0.0 4.625210741 0 1 "" "" ""
2127 7 214 4.643510218699548e-10 1.6820987654323677e-09 0.012474027410530022 0.004103040788322687 0.0002510587313264703 2784 2338 266.83237372747465 -28.38441885107025 218 3.374972913555925e-05 1.7518367242023908e-05 1.4332190354323095e-05 7.439365602051202e-06 -154.2924919472529 1.03258125067232e-05 266.8323797908902 -28.384425088896656 2782.079563490918 2335.754409309206 538.9457121089812 45810.385534315 0.0 23.54337623 2 2 116 "" ""
2345 7 215 3.8171148987935073e-10 1.2654320987656344e-09 0.0068303806006365314 0.0023423926904797554 0.0002510587313264703 2663 2589 266.8327557769226 -28.383721633017238 164 3.483222903512331e-05 1.3953124773556946e-05 1.4791885736077771e-05 5.925346526160372e-06 158.06587954166295 9.362000254306212e-06 266.83275472268326 -28.383722205234218 2663.333898700354 2588.7939982710063 534.4401604289194 45427.41364054273 0.0 8.957986823 0 2 133 HII B10.06
1542 8 216 3.535661977825707e-10 1.1651234567903098e-09 0.0073111495564876375 0.003042044583708048 0.0002510587313264703 2458 1624 266.83340301539596 -28.38640219320498 151 3.064792777116037e-05 1.4688827650426235e-05 1.301497659484955e-05 6.237770772090222e-06 119.82581604933696 9.010240873738663e-06 266.8333990308101 -28.38640800935808 2459.261963105557 1621.906177985302 662.0365688206525 56273.1083570024 0.0 17.27051451 2 2 140 "" ""
1553 8 217 1.219187329370853e-10 3.626543209877123e-10 0.0014481206025468679 0.0012481780722737312 0.0002510587313264703 2568 1714 266.83305570138145 -28.386152191099633 47 1.5743214357475385e-05 9.860400252424685e-06 6.685527580205591e-06 4.187326446974885e-06 135.09335284133786 5.290981614839999e-06 266.83305699816674 -28.386150637412843 2567.589293488307 1714.5593306678911 622.5429059215265 52916.14701015699 0.0 6.992791183 0 0 "" "" ""
1560 8 218 8.186264051265086e-10 2.9552469135807195e-09 0.021701301403758314 0.0036395336501300335 0.0002510587313264703 2575 1738 266.83303360012724 -28.38608552426918 383 4.930465043959158e-05 2.1140505961578472e-05 2.0937757236962695e-05 8.977546291143714e-06 107.1531588170628 1.371020367564107e-05 266.8330361015197 -28.38607229650055 2574.2078117731035 1742.7620034412166 601.9975833570036 51169.79459102594 0.0 8.436677519 2 2 142 "" ""
1831 8 219 1.3036431587814592e-10 3.780864197531469e-10 0.001465644811188108 0.0011812458978965878 0.0002510587313264703 2858 1998 266.83214006554385 -28.385363292439802 49 1.4855071700893813e-05 1.1173815341890127e-05 6.308368120205369e-06 4.745082481130005e-06 149.16850530590216 5.471172365380707e-06 266.83213892459224 -28.38536263768567 2858.361362773909 1998.2357057293334 658.3986691858776 55963.886888638845 0.0 2.040349325 0 0 "" "" ""
1549 9 220 6.805619210548961e-11 2.0833333333336666e-10 0.0008498100112116531 0.0012873576488345861 0.0002510587313264703 2642 1670 266.83282205130325 -28.38627441141021 27 1.347294529613145e-05 6.431653093435845e-06 5.721433077046181e-06 2.7312715920724695e-06 172.20541092930975 3.95307318794884e-06 266.83282316028533 -28.386273223067644 2641.648773682138 1670.4278069298566 699.4945953378469 59457.04061236225 0.0 15.82606203 1 1 "" "" ""
1550 9 221 7.328405156879082e-10 2.4845679012349653e-09 0.014689829301963091 0.0029256101697683334 0.0002510587313264703 2674 1689 266.83272101459846 -28.386221632682325 322 6.0554390484045296e-05 1.540924452740818e-05 2.571508197062652e-05 6.543703651548311e-06 -160.73229494119607 1.2971964993440775e-05 266.83271889785414 -28.38622086786935 2674.670407002537 1689.2753252179025 703.389732291558 59788.127253328305 0.0 10.44867953 2 2 141 "" ""
1799 9 222 1.491026087250352e-10 4.3209876543216787e-10 0.0017557825558625945 0.001230577239766717 0.0002510587313264703 2939 1985 266.8318843161548 -28.385399399728417 56 1.648637570810997e-05 1.1515361112520228e-05 7.001119148318313e-06 4.890123615526163e-06 118.0147605652345 5.851182622539122e-06 266.83188771945254 -28.38539384029823 2937.9221534530925 1987.001414308022 736.4815987433228 62600.93590323134 0.0 4.004485135 0 1 "" "" ""
1824 9 223 3.806134943344773e-10 1.1728395061730271e-09 0.0069315793503681574 0.0023245764896273613 0.0002510587313264703 2883 1993 266.8320611305141 -28.385377180199853 152 2.9092670540614054e-05 1.6657817715392238e-05 1.2354519659370272e-05 7.073923865453296e-06 167.56656200839424 9.348525630527591e-06 266.8320596431815 -28.385375073309746 2883.4710763758667 1993.7584726218174 683.33397761117 58083.388104775324 0.0 3.666540581 1 2 "" "" ""
1838 9 224 1.387213972256798e-09 3.7037037037042962e-09 0.025482924618471816 0.0029896239284425974 0.0002510587313264703 2884 2012 266.8320579741194 -28.38532440237597 480 9.458217554074737e-05 1.8674615451729644e-05 4.0165351802712496e-05 7.93037900757474e-06 177.79717995057 1.7847309678718677e-05 266.8320670460138 -28.385323253827835 2881.1267806419023 2012.4135249424735 674.365143207797 57321.03718083926 0.0 5.342943524 0 1 144 "" ""
1009 10 225 1.535703359154874e-10 4.3981481481488515e-10 0.0027489975395726366 0.001969878561794758 0.0002834800790299522 2820 1714 266.8322600330007 -28.38615218295749 57 1.764192266712853e-05 1.1083551219719888e-05 7.491834760093808e-06 4.706750837758482e-06 178.29102906550676 5.938198340693888e-06 266.8322572521765 -28.386151177501297 2820.8807337684966 1714.3619510655647 782.8236912960323 66540.01377165057 0.0 6.517649308 1 2 "" "" ""
1011 10 226 1.8229117842902846e-10 4.552469135803197e-10 0.0020564985951063972 0.001461649197153747 0.0002834800790299522 2837 1720 266.83220635725047 -28.38613551557517 59 2.3063336877495113e-05 1.0063777403500034e-05 9.794097398721605e-06 4.273692771019267e-06 -135.07390621910133 6.469695761902188e-06 266.83220704292086 -28.38613406528732 2836.782845988213 1720.5221069611384 790.3549503627462 67180.17079395248 0.0 3.006958832 0 1 "" "" ""
1013 10 227 1.0967137775807034e-10 3.240740740741259e-10 0.0019361319780760648 0.001795959658920765 0.0002834800790299522 2822 1723 266.8322537185981 -28.386127182874375 42 1.370475569614902e-05 1.018918654990435e-05 5.819873890180385e-06 4.3269491320176165e-06 -146.27113480840507 5.018196715710536e-06 266.8322543398722 -28.386127149715175 2821.8032334026425 1723.0119402611426 777.6087402010361 66096.74292889165 0.0 2.94145251 1 2 "" "" ""
1017 10 228 4.763464636894692e-10 1.4891975308644357e-09 0.008593252649606756 0.002128490712493658 0.0002834800790299522 2877 1766 266.83208006308774 -28.3860077360305 193 2.9823777778744685e-05 2.0336574551983433e-05 1.2664992317216627e-05 8.636148055091041e-06 118.95773500205661 1.0458333938447048e-05 266.83208008716133 -28.38600250374645 2876.9924064624447 1767.8836223805488 790.9207794276673 67228.26626436356 0.0 7.311865975 0 1 "" "" ""
1021 10 229 1.3765284245173133e-10 3.9351851851858143e-10 0.0023416173513896034 0.0017774723237380385 0.0002834800790299522 2877 1784 266.8320800640213 -28.38595773603049 51 1.9638370163343768e-05 8.924774554436563e-06 8.339647950926825e-06 3.7900027958693826e-06 -137.62322643317646 5.6220360235931455e-06 266.83207757404165 -28.3859536154811 2877.7886393980925 1785.483384818648 780.9572725423899 66381.36817833113 0.0 2.316461166 0 1 "" "" ""
1022 10 230 6.504413790835927e-10 2.0138888888892108e-09 0.02182228140846716 0.0052947415970265865 0.0002834800790299522 2886 1798 266.83205164808203 -28.385918846728003 261 4.476200207559891e-05 1.850189326772983e-05 1.9008672093671856e-05 7.85703064944254e-06 156.99129097058105 1.2220954105354576e-05 266.8320561859032 -28.385918434002903 2884.562803921845 1798.1486049541877 778.9991240855156 66214.92555920617 0.0 10.23254104 2 2 161 "" ""
1028 10 231 2.552708311712974e-10 8.024691358025974e-10 0.004257772939063613 0.0020171725191175938 0.0002834800790299522 2907 1815 266.8319853434534 -28.385871623517815 104 3.0065857218863283e-05 1.0810483398062601e-05 1.2767793990163749e-05 4.590789610813135e-06 174.4589791068853 7.655994775536757e-06 266.8319903580584 -28.38587151021228 2905.4117965863716 1815.0408172950117 786.6092509778707 66861.78634565887 0.0 4.480515515 1 1 "" "" ""
1040 10 232 6.889009531183489e-10 2.1296296296299703e-09 0.012463514426303453 0.0022684859577566385 0.0002834800790299522 2940 1856 266.83188115140035 -28.385757733011562 276 4.9857971891632366e-05 1.759299136702534e-05 2.1172731222855327e-05 7.47105555014677e-06 92.9308971417331 1.2577068462653732e-05 266.8318801117293 -28.385780760837264 2940.329130571666 1847.709976796791 798.9940996557303 67914.49848402856 0.0 6.557644927 2 2 163 "bad contour" ""
1046 10 233 6.075136344702848e-10 1.8672839506175828e-09 0.014451708301232625 0.003940010908991098 0.0002834800790299522 2893 1852 266.83202954910337 -28.385768846402236 242 3.901005988934367e-05 1.9828822475633377e-05 1.6566047147280404e-05 8.420525601298237e-06 -161.5877658424906 1.1810792696342962e-05 266.8320386270775 -28.38577240184731 2890.124838838379 1850.720088093932 754.4430113332473 64127.65597398929 0.0 5.717283152 2 2 164 "" ""
